timestamp,Temperature,Humidity,Precipitation (%),UV Index,Pressure,Condition,Target_Condition,hour_of_day,day_of_week,month,day_of_month,temp_t1,humidity_t1,pressure_t1,temp_change,pressure_change
2026-03-16 15:15:59.022595,30.04,44.8,0.0,7.88,1011.4,Cloudy,Cloudy,15,0,3,16,30.0,45.5,1011.4,0.03999999999999915,0.0
2026-03-16 15:16:01.026320,29.84,44.6,0.0,8.04,1011.5,Cloudy,Cloudy,15,0,3,16,30.04,44.8,1011.4,-0.1999999999999993,0.10000000000002274
2026-03-16 15:16:03.028591,29.92,44.6,0.0,8.12,1011.9,Cloudy,Cloudy,15,0,3,16,29.84,44.6,1011.5,0.08000000000000185,0.39999999999997726
2026-03-16 15:16:05.030231,29.9,44.5,0.0,8.2,1011.9,Cloudy,Cloudy,15,0,3,16,29.92,44.6,1011.9,-0.020000000000003126,0.0
2026-03-16 15:16:07.043907,29.88,45.0,0.0,8.2,1012.1,Cloudy,Cloudy,15,0,3,16,29.9,44.5,1011.9,-0.019999999999999574,0.20000000000004547
2026-03-16 15:16:09.038124,29.88,45.5,0.0,8.16,1011.9,Cloudy,Cloudy,15,0,3,16,29.88,45.0,1012.1,0.0,-0.20000000000004547
2026-03-16 15:16:11.036380,29.88,45.9,0.0,8.16,1012.1,Cloudy,Cloudy,15,0,3,16,29.88,45.5,1011.9,0.0,0.20000000000004547
2026-03-16 15:16:13.035508,29.94,45.7,0.0,8.16,1011.6,Cloudy,Cloudy,15,0,3,16,29.88,45.9,1012.1,0.060000000000002274,-0.5
2026-03-16 15:16:15.038044,30.1,45.8,0.0,8.08,1012.2,Sunny,Cloudy,15,0,3,16,29.94,45.7,1011.6,0.16000000000000014,0.6000000000000227
2026-03-16 15:16:17.041650,30.1,45.6,0.0,8.08,1011.8,Cloudy,Cloudy,15,0,3,16,30.1,45.8,1012.2,0.0,-0.40000000000009095
2026-03-16 15:16:19.048503,30.08,45.3,0.0,7.96,1011.7,Cloudy,Cloudy,15,0,3,16,30.1,45.6,1011.8,-0.020000000000003126,-0.09999999999990905
2026-03-16 15:16:21.051286,30.12,45.5,0.0,7.88,1011.4,Cloudy,Sunny,15,0,3,16,30.08,45.3,1011.7,0.0400000000000027,-0.3000000000000682
2026-03-16 15:16:23.049613,30.14,46.0,0.0,7.96,1011.9,Cloudy,Sunny,15,0,3,16,30.12,45.5,1011.4,0.019999999999999574,0.5
2026-03-16 15:16:25.050932,30.08,45.8,0.0,8.08,1011.3,Cloudy,Cloudy,15,0,3,16,30.14,46.0,1011.9,-0.060000000000002274,-0.6000000000000227
2026-03-16 15:16:27.055894,30.22,46.0,0.0,7.96,1011.6,Sunny,Cloudy,15,0,3,16,30.08,45.8,1011.3,0.14000000000000057,0.3000000000000682
2026-03-16 15:16:29.054504,30.06,45.6,0.0,8.0,1011.7,Cloudy,Cloudy,15,0,3,16,30.22,46.0,1011.6,-0.16000000000000014,0.10000000000002274
2026-03-16 15:16:31.053664,30.06,45.8,0.0,7.96,1011.7,Cloudy,Cloudy,15,0,3,16,30.06,45.6,1011.7,0.0,0.0
2026-03-16 15:16:33.056249,29.94,45.4,0.0,7.84,1011.5,Cloudy,Cloudy,15,0,3,16,30.06,45.8,1011.7,-0.11999999999999744,-0.20000000000004547
2026-03-16 15:16:35.072754,29.92,45.3,0.0,7.84,1011.9,Cloudy,Cloudy,15,0,3,16,29.94,45.4,1011.5,-0.019999999999999574,0.39999999999997726
2026-03-16 15:16:37.064742,29.76,44.4,0.0,7.88,1011.9,Cloudy,Cloudy,15,0,3,16,29.92,45.3,1011.9,-0.16000000000000014,0.0
2026-03-16 15:16:39.065512,29.76,44.6,0.0,7.96,1012.3,Cloudy,Cloudy,15,0,3,16,29.76,44.4,1011.9,0.0,0.39999999999997726
2026-03-16 15:16:41.068409,29.76,44.3,0.0,7.92,1012.5,Cloudy,Cloudy,15,0,3,16,29.76,44.6,1012.3,0.0,0.20000000000004547
2026-03-16 15:16:43.074213,29.76,44.3,0.0,8.0,1012.2,Cloudy,Cloudy,15,0,3,16,29.76,44.3,1012.5,0.0,-0.2999999999999545
2026-03-16 15:16:45.079391,29.66,44.6,0.0,8.04,1011.8,Cloudy,Cloudy,15,0,3,16,29.76,44.3,1012.2,-0.10000000000000142,-0.40000000000009095
2026-03-16 15:16:47.073649,29.82,45.0,0.0,8.0,1011.5,Cloudy,Cloudy,15,0,3,16,29.66,44.6,1011.8,0.16000000000000014,-0.2999999999999545
2026-03-16 15:16:49.081759,29.9,44.7,0.0,8.0,1011.1,Cloudy,Cloudy,15,0,3,16,29.82,45.0,1011.5,0.0799999999999983,-0.39999999999997726
2026-03-16 15:16:51.082223,29.9,44.3,0.0,8.12,1010.8,Cloudy,Cloudy,15,0,3,16,29.9,44.7,1011.1,0.0,-0.3000000000000682
2026-03-16 15:16:53.082964,29.84,44.7,0.0,8.0,1011.4,Cloudy,Cloudy,15,0,3,16,29.9,44.3,1010.8,-0.05999999999999872,0.6000000000000227
2026-03-16 15:16:55.086298,30.0,44.7,0.0,7.88,1011.5,Cloudy,Cloudy,15,0,3,16,29.84,44.7,1011.4,0.16000000000000014,0.10000000000002274
2026-03-16 15:16:57.089609,29.8,45.3,0.0,7.92,1011.5,Cloudy,Cloudy,15,0,3,16,30.0,44.7,1011.5,-0.1999999999999993,0.0
2026-03-16 15:16:59.085347,29.9,46.3,0.0,7.8,1011.4,Cloudy,Cloudy,15,0,3,16,29.8,45.3,1011.5,0.09999999999999787,-0.10000000000002274
2026-03-16 15:17:01.093134,29.88,47.0,0.0,7.68,1011.3,Cloudy,Cloudy,15,0,3,16,29.9,46.3,1011.4,-0.019999999999999574,-0.10000000000002274
2026-03-16 15:17:03.095834,30.0,46.8,0.0,7.68,1011.3,Cloudy,Cloudy,15,0,3,16,29.88,47.0,1011.3,0.120000000000001,0.0
2026-03-16 15:17:05.094777,29.98,46.4,0.0,7.68,1011.5,Cloudy,Cloudy,15,0,3,16,30.0,46.8,1011.3,-0.019999999999999574,0.20000000000004547
2026-03-16 15:17:07.106450,30.02,45.8,0.0,7.76,1011.9,Cloudy,Cloudy,15,0,3,16,29.98,46.4,1011.5,0.03999999999999915,0.39999999999997726
2026-03-16 15:17:09.110085,29.98,45.7,0.0,7.76,1011.9,Sunny,Cloudy,15,0,3,16,30.02,45.8,1011.9,-0.03999999999999915,0.0
2026-03-16 15:17:11.097122,30.06,45.0,0.0,7.88,1012.1,Sunny,Cloudy,15,0,3,16,29.98,45.7,1011.9,0.0799999999999983,0.20000000000004547
2026-03-16 15:17:13.102592,30.06,44.7,0.0,7.92,1011.7,Cloudy,Cloudy,15,0,3,16,30.06,45.0,1012.1,0.0,-0.39999999999997726
2026-03-16 15:17:15.105133,30.02,45.3,0.0,7.92,1011.7,Cloudy,Cloudy,15,0,3,16,30.06,44.7,1011.7,-0.03999999999999915,0.0
2026-03-16 15:17:17.109808,30.12,45.6,0.0,7.92,1011.3,Cloudy,Cloudy,15,0,3,16,30.02,45.3,1011.7,0.10000000000000142,-0.40000000000009095
2026-03-16 15:17:19.108519,30.1,45.5,0.0,7.96,1011.6,Cloudy,Cloudy,15,0,3,16,30.12,45.6,1011.3,-0.019999999999999574,0.3000000000000682
2026-03-16 15:17:21.115673,30.14,45.8,0.0,7.92,1011.9,Cloudy,Cloudy,15,0,3,16,30.1,45.5,1011.6,0.03999999999999915,0.2999999999999545
2026-03-16 15:17:23.116526,30.08,45.4,0.0,7.96,1012.1,Cloudy,Cloudy,15,0,3,16,30.14,45.8,1011.9,-0.060000000000002274,0.20000000000004547
2026-03-16 15:17:25.116351,30.06,44.7,0.0,8.08,1011.8,Cloudy,Cloudy,15,0,3,16,30.08,45.4,1012.1,-0.019999999999999574,-0.3000000000000682
2026-03-16 15:17:27.119318,30.1,45.0,0.0,8.08,1011.7,Cloudy,Cloudy,15,0,3,16,30.06,44.7,1011.8,0.0400000000000027,-0.09999999999990905
2026-03-16 15:17:29.126122,30.06,44.8,0.0,8.08,1011.7,Cloudy,Cloudy,15,0,3,16,30.1,45.0,1011.7,-0.0400000000000027,0.0
2026-03-16 15:17:31.121934,30.0,44.4,0.0,8.0,1011.4,Cloudy,Cloudy,15,0,3,16,30.06,44.8,1011.7,-0.05999999999999872,-0.3000000000000682
2026-03-16 15:17:33.131129,30.0,45.2,0.0,7.96,1011.3,Cloudy,Cloudy,15,0,3,16,30.0,44.4,1011.4,0.0,-0.10000000000002274
2026-03-16 15:17:35.128432,29.98,45.1,0.0,7.84,1011.9,Cloudy,Cloudy,15,0,3,16,30.0,45.2,1011.3,-0.019999999999999574,0.6000000000000227
2026-03-16 15:17:37.128012,29.82,45.0,0.0,7.8,1012.2,Cloudy,Sunny,15,0,3,16,29.98,45.1,1011.9,-0.16000000000000014,0.3000000000000682
2026-03-16 15:17:39.203522,29.9,45.4,0.0,7.8,1011.9,Cloudy,Sunny,15,0,3,16,29.82,45.0,1012.2,0.0799999999999983,-0.3000000000000682
2026-03-16 15:17:41.135647,29.88,45.7,0.0,7.96,1012.1,Cloudy,Sunny,15,0,3,16,29.9,45.4,1011.9,-0.019999999999999574,0.20000000000004547
2026-03-16 15:17:43.135124,29.96,45.4,0.0,7.96,1012.4,Cloudy,Cloudy,15,0,3,16,29.88,45.7,1012.1,0.08000000000000185,0.2999999999999545
2026-03-16 15:17:45.138829,29.98,45.6,0.0,8.08,1012.1,Cloudy,Cloudy,15,0,3,16,29.96,45.4,1012.4,0.019999999999999574,-0.2999999999999545
2026-03-16 15:17:47.141976,30.14,45.1,0.0,8.12,1012.4,Cloudy,Cloudy,15,0,3,16,29.98,45.6,1012.1,0.16000000000000014,0.2999999999999545
2026-03-16 15:17:49.152121,30.04,45.1,0.0,8.2,1012.8,Cloudy,Cloudy,15,0,3,16,30.14,45.1,1012.4,-0.10000000000000142,0.39999999999997726
2026-03-16 15:17:51.142893,30.08,45.5,0.0,8.04,1012.6,Cloudy,Cloudy,15,0,3,16,30.04,45.1,1012.8,0.03999999999999915,-0.1999999999999318
2026-03-16 15:17:53.144549,30.12,45.7,0.0,8.0,1012.1,Cloudy,Cloudy,15,0,3,16,30.08,45.5,1012.6,0.0400000000000027,-0.5
2026-03-16 15:17:55.153016,30.04,46.4,0.0,7.88,1012.0,Cloudy,Cloudy,15,0,3,16,30.12,45.7,1012.1,-0.08000000000000185,-0.10000000000002274
2026-03-16 15:17:57.149475,30.06,46.7,0.0,7.84,1012.0,Cloudy,Cloudy,15,0,3,16,30.04,46.4,1012.0,0.019999999999999574,0.0
2026-03-16 15:17:59.156433,30.0,45.9,0.0,7.72,1011.8,Cloudy,Cloudy,15,0,3,16,30.06,46.7,1012.0,-0.05999999999999872,-0.20000000000004547
2026-03-16 15:18:01.210853,29.94,46.0,0.0,7.8,1011.8,Cloudy,Cloudy,15,0,3,16,30.0,45.9,1011.8,-0.05999999999999872,0.0
2026-03-16 15:18:03.178920,29.76,46.1,0.0,7.92,1011.7,Cloudy,Cloudy,15,0,3,16,29.94,46.0,1011.8,-0.17999999999999972,-0.09999999999990905
2026-03-16 15:18:05.168917,29.78,45.8,0.0,8.04,1011.6,Cloudy,Cloudy,15,0,3,16,29.76,46.1,1011.7,0.019999999999999574,-0.10000000000002274
2026-03-16 15:18:07.164495,29.76,45.8,0.0,8.08,1011.1,Cloudy,Cloudy,15,0,3,16,29.78,45.8,1011.6,-0.019999999999999574,-0.5
2026-03-16 15:18:09.164637,29.78,45.8,0.0,8.08,1011.3,Cloudy,Cloudy,15,0,3,16,29.76,45.8,1011.1,0.019999999999999574,0.1999999999999318
2026-03-16 15:18:11.168729,29.74,45.3,0.0,8.12,1011.1,Cloudy,Cloudy,15,0,3,16,29.78,45.8,1011.3,-0.0400000000000027,-0.1999999999999318
2026-03-16 15:18:13.168412,29.78,44.6,0.0,8.16,1011.6,Cloudy,Cloudy,15,0,3,16,29.74,45.3,1011.1,0.0400000000000027,0.5
2026-03-16 15:18:15.171830,29.9,44.0,0.0,8.16,1012.0,Cloudy,Cloudy,15,0,3,16,29.78,44.6,1011.6,0.11999999999999744,0.39999999999997726
2026-03-16 15:18:17.176166,29.86,43.4,0.0,8.12,1012.5,Cloudy,Cloudy,15,0,3,16,29.9,44.0,1012.0,-0.03999999999999915,0.5
2026-03-16 15:18:19.177246,29.88,44.2,0.0,8.28,1012.5,Cloudy,Cloudy,15,0,3,16,29.86,43.4,1012.5,0.019999999999999574,0.0
2026-03-16 15:18:21.181252,30.04,44.6,0.0,8.16,1013.1,Cloudy,Cloudy,15,0,3,16,29.88,44.2,1012.5,0.16000000000000014,0.6000000000000227
2026-03-16 15:18:23.204987,30.04,45.2,0.0,8.16,1012.8,Cloudy,Cloudy,15,0,3,16,30.04,44.6,1013.1,0.0,-0.3000000000000682
2026-03-16 15:18:25.192383,30.0,45.3,0.0,8.12,1012.9,Sunny,Cloudy,15,0,3,16,30.04,45.2,1012.8,-0.03999999999999915,0.10000000000002274
2026-03-16 15:18:27.194106,29.92,45.8,0.0,8.2,1012.3,Sunny,Cloudy,15,0,3,16,30.0,45.3,1012.9,-0.0799999999999983,-0.6000000000000227
2026-03-16 15:18:29.189250,30.04,45.4,0.0,8.2,1012.5,Sunny,Cloudy,15,0,3,16,29.92,45.8,1012.3,0.11999999999999744,0.20000000000004547
2026-03-16 15:18:31.190774,29.9,44.8,0.0,8.24,1011.9,Cloudy,Cloudy,15,0,3,16,30.04,45.4,1012.5,-0.14000000000000057,-0.6000000000000227
2026-03-16 15:18:33.190756,29.9,44.2,0.0,8.16,1011.8,Cloudy,Cloudy,15,0,3,16,29.9,44.8,1011.9,0.0,-0.10000000000002274
2026-03-16 15:18:35.195276,29.88,44.9,0.0,8.12,1011.2,Cloudy,Cloudy,15,0,3,16,29.9,44.2,1011.8,-0.019999999999999574,-0.599999999999909
2026-03-16 15:18:37.192522,29.98,44.3,0.0,8.04,1011.5,Cloudy,Cloudy,15,0,3,16,29.88,44.9,1011.2,0.10000000000000142,0.2999999999999545
2026-03-16 15:18:39.194599,30.0,44.2,0.0,7.92,1011.1,Cloudy,Cloudy,15,0,3,16,29.98,44.3,1011.5,0.019999999999999574,-0.39999999999997726
2026-03-16 15:18:41.200178,30.12,44.4,0.0,8.04,1011.4,Cloudy,Cloudy,15,0,3,16,30.0,44.2,1011.1,0.120000000000001,0.2999999999999545
2026-03-16 15:18:43.204557,30.12,45.1,0.0,8.0,1011.9,Cloudy,Cloudy,15,0,3,16,30.12,44.4,1011.4,0.0,0.5
2026-03-16 15:18:45.206117,30.04,45.3,0.0,8.0,1011.9,Cloudy,Cloudy,15,0,3,16,30.12,45.1,1011.9,-0.08000000000000185,0.0
2026-03-16 15:18:47.208206,29.96,46.1,0.0,8.08,1012.0,Cloudy,Cloudy,15,0,3,16,30.04,45.3,1011.9,-0.0799999999999983,0.10000000000002274
2026-03-16 15:18:49.207009,29.82,46.1,0.0,8.16,1011.8,Cloudy,Cloudy,15,0,3,16,29.96,46.1,1012.0,-0.14000000000000057,-0.20000000000004547
2026-03-16 15:18:51.208477,29.8,45.8,0.0,8.04,1011.6,Cloudy,Cloudy,15,0,3,16,29.82,46.1,1011.8,-0.019999999999999574,-0.1999999999999318
2026-03-16 15:18:53.214900,29.78,45.9,0.0,8.0,1011.2,Cloudy,Cloudy,15,0,3,16,29.8,45.8,1011.6,-0.019999999999999574,-0.39999999999997726
2026-03-16 15:18:55.210578,29.94,45.4,0.0,8.08,1011.2,Cloudy,Cloudy,15,0,3,16,29.78,45.9,1011.2,0.16000000000000014,0.0
2026-03-16 15:18:57.216873,30.06,45.3,0.0,8.04,1010.9,Cloudy,Cloudy,15,0,3,16,29.94,45.4,1011.2,0.11999999999999744,-0.3000000000000682
2026-03-16 15:18:59.216796,30.06,45.8,0.0,7.92,1011.2,Cloudy,Cloudy,15,0,3,16,30.06,45.3,1010.9,0.0,0.3000000000000682
2026-03-16 15:19:01.224035,30.02,46.2,0.0,7.88,1011.3,Cloudy,Cloudy,15,0,3,16,30.06,45.8,1011.2,-0.03999999999999915,0.09999999999990905
2026-03-16 15:19:03.223210,30.02,45.3,0.0,7.96,1011.1,Cloudy,Cloudy,15,0,3,16,30.02,46.2,1011.3,0.0,-0.1999999999999318
2026-03-16 15:19:05.224834,30.04,45.7,0.0,7.96,1011.5,Cloudy,Cloudy,15,0,3,16,30.02,45.3,1011.1,0.019999999999999574,0.39999999999997726
2026-03-16 15:19:07.222510,29.86,46.0,0.0,7.92,1011.7,Cloudy,Cloudy,15,0,3,16,30.04,45.7,1011.5,-0.17999999999999972,0.20000000000004547
2026-03-16 15:19:09.230631,29.86,45.7,0.0,7.92,1011.6,Cloudy,Cloudy,15,0,3,16,29.86,46.0,1011.7,0.0,-0.10000000000002274
2026-03-16 15:19:11.233185,29.92,46.0,0.0,7.96,1011.6,Cloudy,Cloudy,15,0,3,16,29.86,45.7,1011.6,0.060000000000002274,0.0
2026-03-16 15:19:13.238341,30.0,46.3,0.0,7.92,1012.2,Cloudy,Cloudy,15,0,3,16,29.92,46.0,1011.6,0.0799999999999983,0.6000000000000227
2026-03-16 15:19:15.238169,29.86,46.4,0.0,7.92,1011.9,Cloudy,Cloudy,15,0,3,16,30.0,46.3,1012.2,-0.14000000000000057,-0.3000000000000682
2026-03-16 15:19:17.241956,29.92,46.0,0.0,7.88,1012.0,Cloudy,Cloudy,15,0,3,16,29.86,46.4,1011.9,0.060000000000002274,0.10000000000002274
2026-03-16 15:19:19.236843,29.94,45.4,0.0,7.96,1012.1,Cloudy,Cloudy,15,0,3,16,29.92,46.0,1012.0,0.019999999999999574,0.10000000000002274
2026-03-16 15:19:21.243876,29.96,45.5,0.0,7.92,1012.0,Cloudy,Cloudy,15,0,3,16,29.94,45.4,1012.1,0.019999999999999574,-0.10000000000002274
2026-03-16 15:19:23.249799,29.92,46.1,0.0,8.04,1011.7,Cloudy,Cloudy,15,0,3,16,29.96,45.5,1012.0,-0.03999999999999915,-0.2999999999999545
2026-03-16 15:19:25.251362,30.02,45.2,0.0,7.96,1012.2,Cloudy,Cloudy,15,0,3,16,29.92,46.1,1011.7,0.09999999999999787,0.5
2026-03-16 15:19:27.248901,30.1,44.7,0.0,8.0,1012.2,Cloudy,Cloudy,15,0,3,16,30.02,45.2,1012.2,0.08000000000000185,0.0
2026-03-16 15:19:29.257193,30.2,45.5,0.0,8.08,1012.1,Cloudy,Cloudy,15,0,3,16,30.1,44.7,1012.2,0.09999999999999787,-0.10000000000002274
2026-03-16 15:19:31.264104,30.04,44.5,0.0,8.08,1012.0,Cloudy,Cloudy,15,0,3,16,30.2,45.5,1012.1,-0.16000000000000014,-0.10000000000002274
2026-03-16 15:19:33.264221,29.98,43.8,0.0,8.08,1012.0,Cloudy,Cloudy,15,0,3,16,30.04,44.5,1012.0,-0.05999999999999872,0.0
2026-03-16 15:19:35.267163,29.86,44.4,0.0,8.0,1011.6,Cloudy,Cloudy,15,0,3,16,29.98,43.8,1012.0,-0.120000000000001,-0.39999999999997726
2026-03-16 15:19:37.277226,29.72,44.4,0.0,7.92,1011.7,Cloudy,Cloudy,15,0,3,16,29.86,44.4,1011.6,-0.14000000000000057,0.10000000000002274
2026-03-16 15:19:39.285330,29.58,44.2,0.0,7.88,1011.8,Cloudy,Cloudy,15,0,3,16,29.72,44.4,1011.7,-0.14000000000000057,0.09999999999990905
2026-03-16 15:19:41.285868,29.76,44.9,0.0,8.04,1012.2,Cloudy,Cloudy,15,0,3,16,29.58,44.2,1011.8,0.18000000000000327,0.40000000000009095
2026-03-16 15:19:43.286442,29.8,45.3,0.0,7.88,1012.1,Cloudy,Cloudy,15,0,3,16,29.76,44.9,1012.2,0.03999999999999915,-0.10000000000002274
2026-03-16 15:19:45.276374,29.9,45.6,0.0,7.96,1012.4,Cloudy,Cloudy,15,0,3,16,29.8,45.3,1012.1,0.09999999999999787,0.2999999999999545
2026-03-16 15:19:47.280817,30.0,45.9,0.0,8.12,1012.3,Cloudy,Cloudy,15,0,3,16,29.9,45.6,1012.4,0.10000000000000142,-0.10000000000002274
2026-03-16 15:19:49.286564,30.08,45.2,0.0,8.16,1012.2,Cloudy,Cloudy,15,0,3,16,30.0,45.9,1012.3,0.0799999999999983,-0.09999999999990905
2026-03-16 15:19:51.280243,29.96,44.9,0.0,8.08,1011.9,Cloudy,Cloudy,15,0,3,16,30.08,45.2,1012.2,-0.11999999999999744,-0.3000000000000682
2026-03-16 15:19:53.290031,29.98,45.2,0.0,8.08,1011.8,Cloudy,Cloudy,15,0,3,16,29.96,44.9,1011.9,0.019999999999999574,-0.10000000000002274
2026-03-16 15:19:55.290130,30.04,44.3,0.0,8.04,1011.7,Cloudy,Sunny,15,0,3,16,29.98,45.2,1011.8,0.05999999999999872,-0.09999999999990905
2026-03-16 15:19:57.292821,30.04,44.9,0.0,7.92,1011.7,Cloudy,Sunny,15,0,3,16,30.04,44.3,1011.7,0.0,0.0
2026-03-16 15:19:59.299023,29.98,45.3,0.0,7.88,1011.5,Cloudy,Cloudy,15,0,3,16,30.04,44.9,1011.7,-0.05999999999999872,-0.20000000000004547
2026-03-16 15:20:01.298766,30.08,45.5,0.0,7.96,1011.7,Cloudy,Cloudy,15,0,3,16,29.98,45.3,1011.5,0.09999999999999787,0.20000000000004547
2026-03-16 15:20:03.305042,30.18,44.9,0.0,7.96,1011.6,Cloudy,Cloudy,15,0,3,16,30.08,45.5,1011.7,0.10000000000000142,-0.10000000000002274
2026-03-16 15:20:05.305721,30.1,45.7,0.0,7.92,1011.5,Cloudy,Cloudy,15,0,3,16,30.18,44.9,1011.6,-0.0799999999999983,-0.10000000000002274
2026-03-16 15:20:07.308333,30.16,45.3,0.0,8.0,1011.3,Cloudy,Cloudy,15,0,3,16,30.1,45.7,1011.5,0.05999999999999872,-0.20000000000004547
2026-03-16 15:20:09.308004,30.22,45.8,0.0,8.0,1011.5,Cloudy,Cloudy,15,0,3,16,30.16,45.3,1011.3,0.05999999999999872,0.20000000000004547
2026-03-16 15:20:11.309824,30.2,45.8,0.0,7.88,1011.8,Cloudy,Cloudy,15,0,3,16,30.22,45.8,1011.5,-0.019999999999999574,0.2999999999999545
2026-03-16 15:20:13.312111,30.14,46.4,0.0,8.0,1012.1,Cloudy,Cloudy,15,0,3,16,30.2,45.8,1011.8,-0.05999999999999872,0.3000000000000682
2026-03-16 15:20:15.312363,30.04,46.4,0.0,8.16,1011.9,Cloudy,Cloudy,15,0,3,16,30.14,46.4,1012.1,-0.10000000000000142,-0.20000000000004547
2026-03-16 15:20:17.316042,30.02,45.9,0.0,8.12,1012.3,Cloudy,Cloudy,15,0,3,16,30.04,46.4,1011.9,-0.019999999999999574,0.39999999999997726
2026-03-16 15:20:19.324990,29.96,45.0,0.0,8.0,1012.7,Cloudy,Cloudy,15,0,3,16,30.02,45.9,1012.3,-0.05999999999999872,0.40000000000009095
2026-03-16 15:20:21.318239,29.96,45.2,0.0,8.12,1012.6,Cloudy,Cloudy,15,0,3,16,29.96,45.0,1012.7,0.0,-0.10000000000002274
2026-03-16 15:20:23.321342,29.92,45.0,0.0,8.12,1012.9,Cloudy,Cloudy,15,0,3,16,29.96,45.2,1012.6,-0.03999999999999915,0.2999999999999545
2026-03-16 15:20:25.325460,29.98,44.9,0.0,7.96,1012.8,Cloudy,Cloudy,15,0,3,16,29.92,45.0,1012.9,0.05999999999999872,-0.10000000000002274
2026-03-16 15:20:27.324036,29.98,45.6,0.0,7.92,1012.3,Cloudy,Cloudy,15,0,3,16,29.98,44.9,1012.8,0.0,-0.5
2026-03-16 15:20:29.326324,30.06,46.5,0.0,8.0,1012.2,Cloudy,Cloudy,15,0,3,16,29.98,45.6,1012.3,0.0799999999999983,-0.09999999999990905
2026-03-16 15:20:31.342413,30.1,46.7,0.0,7.92,1011.7,Cloudy,Cloudy,15,0,3,16,30.06,46.5,1012.2,0.0400000000000027,-0.5
2026-03-16 15:20:33.330191,30.12,46.6,0.0,7.88,1011.6,Cloudy,Cloudy,15,0,3,16,30.1,46.7,1011.7,0.019999999999999574,-0.10000000000002274
2026-03-16 15:20:35.331688,30.06,46.4,0.0,7.88,1012.1,Cloudy,Cloudy,15,0,3,16,30.12,46.6,1011.6,-0.060000000000002274,0.5
2026-03-16 15:20:37.340753,29.94,46.3,0.0,7.92,1012.5,Cloudy,Cloudy,15,0,3,16,30.06,46.4,1012.1,-0.11999999999999744,0.39999999999997726
2026-03-16 15:20:39.366859,29.98,46.2,0.0,7.96,1012.0,Cloudy,Cloudy,15,0,3,16,29.94,46.3,1012.5,0.03999999999999915,-0.5
2026-03-16 15:20:41.343330,29.98,45.9,0.0,7.88,1012.3,Cloudy,Cloudy,15,0,3,16,29.98,46.2,1012.0,0.0,0.2999999999999545
2026-03-16 15:20:43.341186,29.9,46.0,0.0,7.96,1012.0,Sunny,Cloudy,15,0,3,16,29.98,45.9,1012.3,-0.08000000000000185,-0.2999999999999545
2026-03-16 15:20:45.352007,29.92,45.4,0.0,8.0,1011.8,Sunny,Cloudy,15,0,3,16,29.9,46.0,1012.0,0.020000000000003126,-0.20000000000004547
2026-03-16 15:20:47.348843,30.0,45.2,0.0,7.96,1011.5,Cloudy,Cloudy,15,0,3,16,29.92,45.4,1011.8,0.0799999999999983,-0.2999999999999545
2026-03-16 15:20:49.348704,29.98,44.6,0.0,8.0,1011.7,Cloudy,Cloudy,15,0,3,16,30.0,45.2,1011.5,-0.019999999999999574,0.20000000000004547
2026-03-16 15:20:51.353873,29.88,44.1,0.0,8.04,1012.0,Cloudy,Cloudy,15,0,3,16,29.98,44.6,1011.7,-0.10000000000000142,0.2999999999999545
2026-03-16 15:20:53.356647,29.88,44.2,0.0,8.04,1012.2,Cloudy,Cloudy,15,0,3,16,29.88,44.1,1012.0,0.0,0.20000000000004547
2026-03-16 15:20:55.358713,29.88,44.3,0.0,8.04,1011.9,Cloudy,Cloudy,15,0,3,16,29.88,44.2,1012.2,0.0,-0.3000000000000682
2026-03-16 15:20:57.361332,29.94,43.8,0.0,8.16,1011.7,Cloudy,Cloudy,15,0,3,16,29.88,44.3,1011.9,0.060000000000002274,-0.1999999999999318
2026-03-16 15:20:59.359618,29.98,43.6,0.0,8.04,1012.0,Cloudy,Cloudy,15,0,3,16,29.94,43.8,1011.7,0.03999999999999915,0.2999999999999545
2026-03-16 15:21:01.363491,30.1,43.9,0.0,8.12,1011.7,Cloudy,Cloudy,15,0,3,16,29.98,43.6,1012.0,0.120000000000001,-0.2999999999999545
2026-03-16 15:21:03.389949,30.1,44.0,0.0,8.08,1011.8,Cloudy,Cloudy,15,0,3,16,30.1,43.9,1011.7,0.0,0.09999999999990905
2026-03-16 15:21:05.363245,30.2,44.2,0.0,8.12,1011.9,Cloudy,Cloudy,15,0,3,16,30.1,44.0,1011.8,0.09999999999999787,0.10000000000002274
2026-03-16 15:21:07.372012,30.06,45.2,0.0,8.0,1012.3,Cloudy,Cloudy,15,0,3,16,30.2,44.2,1011.9,-0.14000000000000057,0.39999999999997726
2026-03-16 15:21:09.377990,29.9,45.2,0.0,7.96,1012.1,Cloudy,Cloudy,15,0,3,16,30.06,45.2,1012.3,-0.16000000000000014,-0.1999999999999318
2026-03-16 15:21:11.374663,29.8,45.0,0.0,7.88,1012.0,Cloudy,Cloudy,15,0,3,16,29.9,45.2,1012.1,-0.09999999999999787,-0.10000000000002274
2026-03-16 15:21:13.376771,29.82,45.1,0.0,7.76,1011.8,Cloudy,Cloudy,15,0,3,16,29.8,45.0,1012.0,0.019999999999999574,-0.20000000000004547
2026-03-16 15:21:15.374891,29.8,45.3,0.0,7.8,1011.7,Cloudy,Cloudy,15,0,3,16,29.82,45.1,1011.8,-0.019999999999999574,-0.09999999999990905
